engine,application_id,workload_id,occurrence_index,wall_time_ns,warmth
BASELINE_1_exact_cache,report-tool,weekly_report,22,43199,warm
BASELINE_1_exact_cache,report-tool,notify_team,22,18157,warm
BASELINE_1_exact_cache,report-tool,weekly_report,23,82645,warm
BASELINE_1_exact_cache,report-tool,notify_team,23,15660,warm
BASELINE_1_exact_cache,report-tool,weekly_report,24,72480,warm
BASELINE_1_exact_cache,report-tool,notify_team,24,18180,warm
BASELINE_1_exact_cache,report-tool,weekly_report,25,70897,warm
BASELINE_1_exact_cache,report-tool,notify_team,25,17090,warm
BASELINE_1_exact_cache,report-tool,weekly_report,26,43999,warm
BASELINE_1_exact_cache,report-tool,notify_team,26,15435,warm
BASELINE_1_exact_cache,report-tool,weekly_report,27,37620,warm
BASELINE_1_exact_cache,report-tool,notify_team,27,14800,warm
BASELINE_1_exact_cache,report-tool,weekly_report,28,94483,warm
BASELINE_1_exact_cache,report-tool,notify_team,28,18575,warm
BASELINE_1_exact_cache,report-tool,weekly_report,29,46109,warm
BASELINE_1_exact_cache,report-tool,notify_team,29,14886,warm
BASELINE_1_exact_cache,report-tool,weekly_report,30,37313,warm
BASELINE_1_exact_cache,report-tool,notify_team,30,14288,warm
BASELINE_1_exact_cache,report-tool,weekly_report,31,80083,warm
BASELINE_1_exact_cache,report-tool,notify_team,31,19658,warm
BASELINE_1_exact_cache,research-browser,fetch_and_summarize,4,776934,warm
BASELINE_1_exact_cache,research-browser,sync_notes,4,1797736,warm
BASELINE_1_exact_cache,research-browser,fetch_and_summarize,5,2313115,warm
BASELINE_1_exact_cache,research-browser,sync_notes,5,1945531,warm
BASELINE_1_exact_cache,research-browser,fetch_and_summarize,6,2373376,warm
BASELINE_1_exact_cache,research-browser,sync_notes,6,1735355,warm
BASELINE_1_exact_cache,research-browser,fetch_and_summarize,7,325971,warm
BASELINE_1_exact_cache,research-browser,sync_notes,7,1757167,warm
BASELINE_1_exact_cache,research-browser,fetch_and_summarize,8,326705,warm
BASELINE_1_exact_cache,research-browser,sync_notes,8,1751522,warm
BASELINE_1_exact_cache,research-browser,fetch_and_summarize,9,401856,warm
BASELINE_1_exact_cache,research-browser,sync_notes,9,1737902,warm
BASELINE_1_exact_cache,research-browser,fetch_and_summarize,10,330193,warm
BASELINE_1_exact_cache,research-browser,sync_notes,10,1694717,warm
BASELINE_1_exact_cache,research-browser,fetch_and_summarize,11,393748,warm
BASELINE_1_exact_cache,research-browser,sync_notes,11,1765834,warm
BASELINE_1_exact_cache,research-browser,fetch_and_summarize,12,344990,warm
BASELINE_1_exact_cache,research-browser,sync_notes,12,1670199,warm
BASELINE_1_exact_cache,research-browser,fetch_and_summarize,13,395771,warm
BASELINE_1_exact_cache,research-browser,sync_notes,13,1696403,warm
BASELINE_1_exact_cache,research-browser,fetch_and_summarize,14,410179,warm
BASELINE_1_exact_cache,research-browser,sync_notes,14,1637149,warm
BASELINE_1_exact_cache,research-browser,fetch_and_summarize,15,458315,warm
BASELINE_1_exact_cache,research-browser,sync_notes,15,1636942,warm
BASELINE_1_exact_cache,research-browser,fetch_and_summarize,16,584574,warm
BASELINE_1_exact_cache,research-browser,sync_notes,16,1550465,warm
BASELINE_1_exact_cache,research-browser,fetch_and_summarize,17,524054,warm
BASELINE_1_exact_cache,research-browser,sync_notes,17,1514137,warm
BASELINE_1_exact_cache,research-browser,fetch_and_summarize,18,553127,warm
BASELINE_1_exact_cache,research-browser,sync_notes,18,1582850,warm
BASELINE_1_exact_cache,research-browser,fetch_and_summarize,19,608065,warm
BASELINE_1_exact_cache,research-browser,sync_notes,19,1476277,warm
BASELINE_1_exact_cache,research-browser,fetch_and_summarize,20,686776,warm
BASELINE_1_exact_cache,research-browser,sync_notes,20,1443670,warm
BASELINE_1_exact_cache,research-browser,fetch_and_summarize,21,641743,warm
BASELINE_1_exact_cache,research-browser,sync_notes,21,1379573,warm
BASELINE_1_exact_cache,research-browser,fetch_and_summarize,22,737189,warm
BASELINE_1_exact_cache,research-browser,sync_notes,22,1339211,warm
BASELINE_1_exact_cache,research-browser,fetch_and_summarize,23,790231,warm
BASELINE_1_exact_cache,research-browser,sync_notes,23,1248657,warm
BASELINE_1_exact_cache,research-browser,fetch_and_summarize,24,845579,warm
BASELINE_1_exact_cache,research-browser,sync_notes,24,1248976,warm
BASELINE_1_exact_cache,research-browser,fetch_and_summarize,25,951892,warm
BASELINE_1_exact_cache,research-browser,sync_notes,25,1162477,warm
BASELINE_1_exact_cache,research-browser,fetch_and_summarize,26,951587,warm
BASELINE_1_exact_cache,research-browser,sync_notes,26,1144269,warm
BASELINE_1_exact_cache,research-browser,fetch_and_summarize,27,986232,warm
BASELINE_1_exact_cache,research-browser,sync_notes,27,1166969,warm
BASELINE_1_exact_cache,research-browser,fetch_and_summarize,28,956199,warm
BASELINE_1_exact_cache,research-browser,sync_notes,28,1104361,warm
BASELINE_1_exact_cache,utility-daemon,session_state,4,149889,warm
BASELINE_1_exact_cache,utility-daemon,idle_tick,4,2156873,warm
BASELINE_1_exact_cache,utility-daemon,session_state,5,120192,warm
BASELINE_1_exact_cache,utility-daemon,idle_tick,5,2364814,warm
BASELINE_1_exact_cache,utility-daemon,session_state,6,131865,warm
BASELINE_1_exact_cache,utility-daemon,idle_tick,6,2209861,warm
BASELINE_1_exact_cache,utility-daemon,session_state,7,110864,warm
BASELINE_1_exact_cache,utility-daemon,idle_tick,7,2086432,warm
BASELINE_1_exact_cache,utility-daemon,session_state,8,106113,warm
BASELINE_1_exact_cache,utility-daemon,idle_tick,8,2142699,warm
BASELINE_1_exact_cache,utility-daemon,session_state,9,107366,warm
BASELINE_1_exact_cache,utility-daemon,idle_tick,9,2096152,warm
BASELINE_1_exact_cache,utility-daemon,session_state,10,126309,warm
BASELINE_1_exact_cache,utility-daemon,idle_tick,10,2138733,warm
BASELINE_1_exact_cache,utility-daemon,session_state,11,105122,warm
BASELINE_1_exact_cache,utility-daemon,idle_tick,11,2093389,warm
BASELINE_1_exact_cache,utility-daemon,session_state,12,170134,warm
BASELINE_1_exact_cache,utility-daemon,idle_tick,12,2119601,warm
BASELINE_1_exact_cache,utility-daemon,session_state,13,141927,warm
BASELINE_1_exact_cache,utility-daemon,idle_tick,13,2185207,warm
BASELINE_1_exact_cache,utility-daemon,session_state,14,186247,warm
BASELINE_1_exact_cache,utility-daemon,idle_tick,14,2217971,warm
BASELINE_1_exact_cache,utility-daemon,session_state,15,132835,warm
BASELINE_1_exact_cache,utility-daemon,idle_tick,15,2170759,warm
BASELINE_1_exact_cache,utility-daemon,session_state,16,158869,warm
BASELINE_1_exact_cache,utility-daemon,idle_tick,16,2279908,warm
BASELINE_1_exact_cache,utility-daemon,session_state,17,55951,warm
BASELINE_1_exact_cache,utility-daemon,idle_tick,17,2239992,warm
BASELINE_1_exact_cache,utility-daemon,session_state,18,121893,warm
BASELINE_1_exact_cache,utility-daemon,idle_tick,18,2405938,warm
BASELINE_1_exact_cache,utility-daemon,session_state,19,115131,warm
BASELINE_1_exact_cache,utility-daemon,idle_tick,19,2175956,warm
BASELINE_1_exact_cache,utility-daemon,session_state,20,89608,warm
BASELINE_1_exact_cache,utility-daemon,idle_tick,20,2093700,warm
BASELINE_1_exact_cache,utility-daemon,session_state,21,211348,warm
BASELINE_1_exact_cache,utility-daemon,idle_tick,21,2094146,warm
BASELINE_1_exact_cache,utility-daemon,session_state,22,182242,warm
BASELINE_1_exact_cache,utility-daemon,idle_tick,22,2166699,warm
BASELINE_1_exact_cache,utility-daemon,session_state,23,124854,warm
BASELINE_1_exact_cache,utility-daemon,idle_tick,23,2103022,warm
BASELINE_1_exact_cache,utility-daemon,session_state,24,122464,warm
BASELINE_1_exact_cache,utility-daemon,idle_tick,24,2366740,warm
BASELINE_1_exact_cache,utility-daemon,session_state,25,190034,warm
BASELINE_1_exact_cache,utility-daemon,idle_tick,25,2171885,warm
BASELINE_1_exact_cache,utility-daemon,session_state,26,71542,warm
BASELINE_1_exact_cache,utility-daemon,idle_tick,26,2418031,warm
BASELINE_1_exact_cache,utility-daemon,session_state,27,96235,warm
BASELINE_1_exact_cache,utility-daemon,idle_tick,27,2341721,warm
BASELINE_1_exact_cache,utility-daemon,session_state,28,137777,warm
BASELINE_1_exact_cache,utility-daemon,idle_tick,28,2097760,warm
BASELINE_1_exact_cache,utility-daemon,session_state,29,78096,warm
BASELINE_1_exact_cache,utility-daemon,idle_tick,29,2091638,warm
BASELINE_1_exact_cache,utility-daemon,session_state,30,156724,warm
BASELINE_1_exact_cache,utility-daemon,idle_tick,30,2177805,warm
BASELINE_1_exact_cache,utility-daemon,session_state,31,75300,warm
BASELINE_1_exact_cache,utility-daemon,idle_tick,31,2124879,warm
BASELINE_1_exact_cache,utility-daemon,session_state,32,73769,warm
BASELINE_1_exact_cache,utility-daemon,idle_tick,32,2358244,warm
BASELINE_1_exact_cache,utility-daemon,session_state,33,72367,warm
BASELINE_1_exact_cache,utility-daemon,idle_tick,33,2371824,warm
BASELINE_1_exact_cache,report-tool,weekly_report,32,567659,warm
BASELINE_1_exact_cache,report-tool,weekly_report,33,97761,warm
BASELINE_1_exact_cache,report-tool,weekly_report,34,143261,warm
BASELINE_1_exact_cache,report-tool,weekly_report,35,77345,warm
BASELINE_1_exact_cache,report-tool,weekly_report,36,71291,warm
BASELINE_1_exact_cache,report-tool,weekly_report,37,83847,warm
BASELINE_1_exact_cache,report-tool,weekly_report,38,126958,warm
BASELINE_1_exact_cache,report-tool,weekly_report,39,113978,warm
BASELINE_1_exact_cache,report-tool,weekly_report,40,75473,warm
BASELINE_1_exact_cache,report-tool,weekly_report,41,70429,warm
BASELINE_1_exact_cache,dev-editor,save_and_backup,34,119647,warm
BASELINE_1_exact_cache,dev-editor,save_and_backup,35,67334,warm
BASELINE_1_exact_cache,dev-editor,save_and_backup,36,134344,warm
BASELINE_1_exact_cache,dev-editor,save_and_backup,37,125713,warm
BASELINE_1_exact_cache,dev-editor,save_and_backup,38,72147,warm
BASELINE_1_exact_cache,dev-editor,save_and_backup,39,59120,warm
BASELINE_1_exact_cache,dev-editor,save_and_backup,40,137337,warm
BASELINE_1_exact_cache,dev-editor,save_and_backup,41,78191,warm
BASELINE_1_exact_cache,dev-editor,save_and_backup,42,4370,warm
BASELINE_1_exact_cache,utility-daemon,idle_tick,34,3252,warm
BASELINE_1_exact_cache,research-browser,sync_notes,29,4020,warm
BASELINE_1_exact_cache,research-browser,fetch_and_summarize,29,3382,warm
BASELINE_1_exact_cache,dev-editor,save_and_backup,43,3349,warm
BASELINE_1_exact_cache,research-browser,sync_notes,30,3345,warm
BASELINE_1_exact_cache,research-browser,fetch_and_summarize,30,3002,warm
BASELINE_1_exact_cache,dev-editor,build_and_hash,34,2989,warm
BASELINE_1_exact_cache,research-browser,fetch_and_summarize,31,3309,warm
BASELINE_1_exact_cache,report-tool,weekly_report,42,3926,warm
BASELINE_1_exact_cache,dev-editor,build_and_hash,35,4458,warm
BASELINE_1_exact_cache,report-tool,notify_team,32,4365,warm
BASELINE_1_exact_cache,report-tool,notify_team,33,4627,warm
BASELINE_1_exact_cache,dev-editor,build_and_hash,36,3920,warm
BASELINE_1_exact_cache,report-tool,notify_team,34,3500,warm
BASELINE_1_exact_cache,dev-editor,build_and_hash,37,3547,warm
BASELINE_1_exact_cache,report-tool,weekly_report,43,3565,warm
BASELINE_1_exact_cache,utility-daemon,session_state,34,3353,warm
BASELINE_1_exact_cache,research-browser,fetch_and_summarize,32,3995,warm
BASELINE_1_exact_cache,utility-daemon,session_state,35,3967,warm
BASELINE_1_exact_cache,dev-editor,noise,1,21846,cold
BASELINE_1_exact_cache,dev-editor,noise,2,15734,warm
BASELINE_1_exact_cache,dev-editor,noise,3,57475,warm
BASELINE_1_exact_cache,dev-editor,noise,4,4048964,warm
BASELINE_1_exact_cache,dev-editor,noise,5,3146935,warm
BASELINE_1_exact_cache,dev-editor,noise,6,3238944,warm
BASELINE_1_exact_cache,dev-editor,noise,7,4147258,warm
BASELINE_1_exact_cache,dev-editor,noise,8,8592,warm
BASELINE_1_exact_cache,dev-editor,noise,9,292351,warm
BASELINE_1_exact_cache,dev-editor,noise,10,14342,warm
BASELINE_1_exact_cache,dev-editor,noise,11,18179,warm
BASELINE_1_exact_cache,dev-editor,noise,12,10943,warm
BASELINE_1_exact_cache,dev-editor,noise,13,40464,warm
BASELINE_1_exact_cache,dev-editor,noise,14,6565207,warm
BASELINE_1_exact_cache,dev-editor,noise,15,4558084,warm
BASELINE_2_checkpoint_replay,dev-editor,build_and_hash,1,2067384,cold
BASELINE_2_checkpoint_replay,dev-editor,save_and_backup,1,365138,cold
BASELINE_2_checkpoint_replay,dev-editor,build_and_hash,2,2299778,warm
BASELINE_2_checkpoint_replay,dev-editor,save_and_backup,2,46979,warm
BASELINE_2_checkpoint_replay,dev-editor,build_and_hash,3,2060948,warm
BASELINE_2_checkpoint_replay,dev-editor,save_and_backup,3,48418,warm
BASELINE_2_checkpoint_replay,report-tool,weekly_report,1,44400,cold
BASELINE_2_checkpoint_replay,report-tool,notify_team,1,30247,cold
BASELINE_2_checkpoint_replay,report-tool,weekly_report,2,80649,warm
BASELINE_2_checkpoint_replay,report-tool,notify_team,2,18175,warm
BASELINE_2_checkpoint_replay,report-tool,weekly_report,3,38908,warm
BASELINE_2_checkpoint_replay,report-tool,notify_team,3,43944,warm
BASELINE_2_checkpoint_replay,research-browser,fetch_and_summarize,1,1291991,cold
BASELINE_2_checkpoint_replay,research-browser,sync_notes,1,2047522,cold
BASELINE_2_checkpoint_replay,research-browser,fetch_and_summarize,2,2138438,warm
BASELINE_2_checkpoint_replay,research-browser,sync_notes,2,2057072,warm
BASELINE_2_checkpoint_replay,research-browser,fetch_and_summarize,3,2247668,warm
BASELINE_2_checkpoint_replay,research-browser,sync_notes,3,1953812,warm
BASELINE_2_checkpoint_replay,utility-daemon,session_state,1,27081,cold
BASELINE_2_checkpoint_replay,utility-daemon,idle_tick,1,2139358,cold
BASELINE_2_checkpoint_replay,utility-daemon,session_state,2,218872,warm
BASELINE_2_checkpoint_replay,utility-daemon,idle_tick,2,2253285,warm
BASELINE_2_checkpoint_replay,utility-daemon,session_state,3,231475,warm
BASELINE_2_checkpoint_replay,utility-daemon,idle_tick,3,2128605,warm
BASELINE_2_checkpoint_replay,dev-editor,build_and_hash,4,2373932,warm
BASELINE_2_checkpoint_replay,dev-editor,save_and_backup,4,46018,warm
BASELINE_2_checkpoint_replay,dev-editor,build_and_hash,5,2392098,warm
BASELINE_2_checkpoint_replay,dev-editor,save_and_backup,5,47532,warm
BASELINE_2_checkpoint_replay,dev-editor,build_and_hash,6,1871930,warm
BASELINE_2_checkpoint_replay,dev-editor,save_and_backup,6,47493,warm
BASELINE_2_checkpoint_replay,dev-editor,build_and_hash,7,2172045,warm
BASELINE_2_checkpoint_replay,dev-editor,save_and_backup,7,112029,warm
BASELINE_2_checkpoint_replay,dev-editor,build_and_hash,8,1750270,warm
BASELINE_2_checkpoint_replay,dev-editor,save_and_backup,8,41167,warm
BASELINE_2_checkpoint_replay,dev-editor,build_and_hash,9,2027436,warm
BASELINE_2_checkpoint_replay,dev-editor,save_and_backup,9,80053,warm
BASELINE_2_checkpoint_replay,dev-editor,build_and_hash,10,2014779,warm
BASELINE_2_checkpoint_replay,dev-editor,save_and_backup,10,45504,warm
BASELINE_2_checkpoint_replay,dev-editor,build_and_hash,11,2002232,warm
BASELINE_2_checkpoint_replay,dev-editor,save_and_backup,11,59388,warm
BASELINE_2_checkpoint_replay,dev-editor,build_and_hash,12,1999503,warm
BASELINE_2_checkpoint_replay,dev-editor,save_and_backup,12,41416,warm
BASELINE_2_checkpoint_replay,dev-editor,build_and_hash,13,2032406,warm
BASELINE_2_checkpoint_replay,dev-editor,save_and_backup,13,46393,warm
BASELINE_2_checkpoint_replay,dev-editor,build_and_hash,14,2139288,warm
BASELINE_2_checkpoint_replay,dev-editor,save_and_backup,14,62598,warm
BASELINE_2_checkpoint_replay,dev-editor,build_and_hash,15,1875391,warm
BASELINE_2_checkpoint_replay,dev-editor,save_and_backup,15,98623,warm
BASELINE_2_checkpoint_replay,dev-editor,build_and_hash,16,2002176,warm
BASELINE_2_checkpoint_replay,dev-editor,save_and_backup,16,42609,warm
BASELINE_2_checkpoint_replay,dev-editor,build_and_hash,17,1907094,warm
BASELINE_2_checkpoint_replay,dev-editor,save_and_backup,17,43770,warm
BASELINE_2_checkpoint_replay,dev-editor,build_and_hash,18,1718992,warm
BASELINE_2_checkpoint_replay,dev-editor,save_and_backup,18,42022,warm
BASELINE_2_checkpoint_replay,dev-editor,build_and_hash,19,1956276,warm
BASELINE_2_checkpoint_replay,dev-editor,save_and_backup,19,46935,warm
BASELINE_2_checkpoint_replay,dev-editor,build_and_hash,20,1994017,warm
BASELINE_2_checkpoint_replay,dev-editor,save_and_backup,20,100101,warm
BASELINE_2_checkpoint_replay,dev-editor,build_and_hash,21,2041821,warm
BASELINE_2_checkpoint_replay,dev-editor,save_and_backup,21,87761,warm
BASELINE_2_checkpoint_replay,dev-editor,build_and_hash,22,1939971,warm
BASELINE_2_checkpoint_replay,dev-editor,save_and_backup,22,49730,warm
BASELINE_2_checkpoint_replay,dev-editor,build_and_hash,23,1883142,warm
BASELINE_2_checkpoint_replay,dev-editor,save_and_backup,23,81949,warm
BASELINE_2_checkpoint_replay,dev-editor,build_and_hash,24,1876060,warm
BASELINE_2_checkpoint_replay,dev-editor,save_and_backup,24,118559,warm
BASELINE_2_checkpoint_replay,dev-editor,build_and_hash,25,1812529,warm
BASELINE_2_checkpoint_replay,dev-editor,save_and_backup,25,67526,warm
BASELINE_2_checkpoint_replay,dev-editor,build_and_hash,26,1768924,warm
BASELINE_2_checkpoint_replay,dev-editor,save_and_backup,26,43336,warm
BASELINE_2_checkpoint_replay,dev-editor,build_and_hash,27,2167426,warm
BASELINE_2_checkpoint_replay,dev-editor,save_and_backup,27,43467,warm
BASELINE_2_checkpoint_replay,dev-editor,build_and_hash,28,1999205,warm
BASELINE_2_checkpoint_replay,dev-editor,save_and_backup,28,41564,warm
BASELINE_2_checkpoint_replay,dev-editor,build_and_hash,29,1955205,warm
BASELINE_2_checkpoint_replay,dev-editor,save_and_backup,29,43634,warm
BASELINE_2_checkpoint_replay,dev-editor,build_and_hash,30,1979837,warm
BASELINE_2_checkpoint_replay,dev-editor,save_and_backup,30,43338,warm
BASELINE_2_checkpoint_replay,dev-editor,build_and_hash,31,1930581,warm
BASELINE_2_checkpoint_replay,dev-editor,save_and_backup,31,106663,warm
BASELINE_2_checkpoint_replay,dev-editor,build_and_hash,32,2127968,warm
BASELINE_2_checkpoint_replay,dev-editor,save_and_backup,32,56917,warm
BASELINE_2_checkpoint_replay,dev-editor,build_and_hash,33,1759316,warm
BASELINE_2_checkpoint_replay,dev-editor,save_and_backup,33,82058,warm
BASELINE_2_checkpoint_replay,report-tool,weekly_report,4,37585,warm
BASELINE_2_checkpoint_replay,report-tool,notify_team,4,32129,warm
BASELINE_2_checkpoint_replay,report-tool,weekly_report,5,36799,warm
BASELINE_2_checkpoint_replay,report-tool,notify_team,5,19029,warm
BASELINE_2_checkpoint_replay,report-tool,weekly_report,6,35882,warm
BASELINE_2_checkpoint_replay,report-tool,notify_team,6,14794,warm
BASELINE_2_checkpoint_replay,report-tool,weekly_report,7,36811,warm
BASELINE_2_checkpoint_replay,report-tool,notify_team,7,15534,warm
BASELINE_2_checkpoint_replay,report-tool,weekly_report,8,90767,warm
BASELINE_2_checkpoint_replay,report-tool,notify_team,8,17444,warm
BASELINE_2_checkpoint_replay,report-tool,weekly_report,9,93903,warm
BASELINE_2_checkpoint_replay,report-tool,notify_team,9,18594,warm
BASELINE_2_checkpoint_replay,report-tool,weekly_report,10,41761,warm
BASELINE_2_checkpoint_replay,report-tool,notify_team,10,16419,warm
BASELINE_2_checkpoint_replay,report-tool,weekly_report,11,267324,warm
BASELINE_2_checkpoint_replay,report-tool,notify_team,11,43115,warm
BASELINE_2_checkpoint_replay,report-tool,weekly_report,12,48953,warm
BASELINE_2_checkpoint_replay,report-tool,notify_team,12,16377,warm
BASELINE_2_checkpoint_replay,report-tool,weekly_report,13,71078,warm
BASELINE_2_checkpoint_replay,report-tool,notify_team,13,16815,warm
BASELINE_2_checkpoint_replay,report-tool,weekly_report,14,37715,warm
BASELINE_2_checkpoint_replay,report-tool,notify_team,14,16001,warm
BASELINE_2_checkpoint_replay,report-tool,weekly_report,15,63443,warm
BASELINE_2_checkpoint_replay,report-tool,notify_team,15,16506,warm
BASELINE_2_checkpoint_replay,report-tool,weekly_report,16,40675,warm
BASELINE_2_checkpoint_replay,report-tool,notify_team,16,14387,warm
BASELINE_2_checkpoint_replay,report-tool,weekly_report,17,34541,warm
BASELINE_2_checkpoint_replay,report-tool,notify_team,17,13832,warm
BASELINE_2_checkpoint_replay,report-tool,weekly_report,18,45131,warm
BASELINE_2_checkpoint_replay,report-tool,notify_team,18,14789,warm
BASELINE_2_checkpoint_replay,report-tool,weekly_report,19,35782,warm
BASELINE_2_checkpoint_replay,report-tool,notify_team,19,14276,warm
BASELINE_2_checkpoint_replay,report-tool,weekly_report,20,35273,warm
BASELINE_2_checkpoint_replay,report-tool,notify_team,20,14085,warm
BASELINE_2_checkpoint_replay,report-tool,weekly_report,21,237842,warm
BASELINE_2_checkpoint_replay,report-tool,notify_team,21,17619,warm
BASELINE_2_checkpoint_replay,report-tool,weekly_report,22,84263,warm
BASELINE_2_checkpoint_replay,report-tool,notify_team,22,20679,warm
BASELINE_2_checkpoint_replay,report-tool,weekly_report,23,78106,warm
BASELINE_2_checkpoint_replay,report-tool,notify_team,23,15632,warm
BASELINE_2_checkpoint_replay,report-tool,weekly_report,24,70434,warm
BASELINE_2_checkpoint_replay,report-tool,notify_team,24,17056,warm
BASELINE_2_checkpoint_replay,report-tool,weekly_report,25,38773,warm
BASELINE_2_checkpoint_replay,report-tool,notify_team,25,14322,warm
BASELINE_2_checkpoint_replay,report-tool,weekly_report,26,38769,warm
BASELINE_2_checkpoint_replay,report-tool,notify_team,26,14252,warm
BASELINE_2_checkpoint_replay,report-tool,weekly_report,27,36101,warm
BASELINE_2_checkpoint_replay,report-tool,notify_team,27,13695,warm
BASELINE_2_checkpoint_replay,report-tool,weekly_report,28,36205,warm
BASELINE_2_checkpoint_replay,report-tool,notify_team,28,13997,warm
BASELINE_2_checkpoint_replay,report-tool,weekly_report,29,36420,warm
BASELINE_2_checkpoint_replay,report-tool,notify_team,29,13833,warm
BASELINE_2_checkpoint_replay,report-tool,weekly_report,30,37982,warm
BASELINE_2_checkpoint_replay,report-tool,notify_team,30,21205,warm
BASELINE_2_checkpoint_replay,report-tool,weekly_report,31,113806,warm
BASELINE_2_checkpoint_replay,report-tool,notify_team,31,37718,warm
BASELINE_2_checkpoint_replay,research-browser,fetch_and_summarize,4,2092370,warm
BASELINE_2_checkpoint_replay,research-browser,sync_notes,4,1750325,warm
BASELINE_2_checkpoint_replay,research-browser,fetch_and_summarize,5,446781,warm
BASELINE_2_checkpoint_replay,research-browser,sync_notes,5,1633508,warm
BASELINE_2_checkpoint_replay,research-browser,fetch_and_summarize,6,455258,warm
BASELINE_2_checkpoint_replay,research-browser,sync_notes,6,1718818,warm
BASELINE_2_checkpoint_replay,research-browser,fetch_and_summarize,7,413184,warm
BASELINE_2_checkpoint_replay,research-browser,sync_notes,7,1840163,warm
BASELINE_2_checkpoint_replay,research-browser,fetch_and_summarize,8,317131,warm
BASELINE_2_checkpoint_replay,research-browser,sync_notes,8,1772880,warm
BASELINE_2_checkpoint_replay,research-browser,fetch_and_summarize,9,353360,warm
BASELINE_2_checkpoint_replay,research-browser,sync_notes,9,1726091,warm
BASELINE_2_checkpoint_replay,research-browser,fetch_and_summarize,10,440198,warm
BASELINE_2_checkpoint_replay,research-browser,sync_notes,10,1618389,warm
BASELINE_2_checkpoint_replay,research-browser,fetch_and_summarize,11,419125,warm
BASELINE_2_checkpoint_replay,research-browser,sync_notes,11,1659830,warm
BASELINE_2_checkpoint_replay,research-browser,fetch_and_summarize,12,395174,warm
BASELINE_2_checkpoint_replay,research-browser,sync_notes,12,1752118,warm
BASELINE_2_checkpoint_replay,research-browser,fetch_and_summarize,13,389613,warm
BASELINE_2_checkpoint_replay,research-browser,sync_notes,13,1766443,warm
BASELINE_2_checkpoint_replay,research-browser,fetch_and_summarize,14,344965,warm
BASELINE_2_checkpoint_replay,research-browser,sync_notes,14,1757140,warm
BASELINE_2_checkpoint_replay,research-browser,fetch_and_summarize,15,498490,warm
BASELINE_2_checkpoint_replay,research-browser,sync_notes,15,1635338,warm
BASELINE_2_checkpoint_replay,research-browser,fetch_and_summarize,16,416668,warm
BASELINE_2_checkpoint_replay,research-browser,sync_notes,16,1725276,warm
BASELINE_2_checkpoint_replay,research-browser,fetch_and_summarize,17,424354,warm
BASELINE_2_checkpoint_replay,research-browser,sync_notes,17,1737435,warm
BASELINE_2_checkpoint_replay,research-browser,fetch_and_summarize,18,374234,warm
BASELINE_2_checkpoint_replay,research-browser,sync_notes,18,1693253,warm
BASELINE_2_checkpoint_replay,research-browser,fetch_and_summarize,19,784934,warm
BASELINE_2_checkpoint_replay,research-browser,sync_notes,19,1547685,warm
BASELINE_2_checkpoint_replay,research-browser,fetch_and_summarize,20,918436,warm
BASELINE_2_checkpoint_replay,research-browser,sync_notes,20,1284041,warm
BASELINE_2_checkpoint_replay,research-browser,fetch_and_summarize,21,716795,warm
BASELINE_2_checkpoint_replay,research-browser,sync_notes,21,1134575,warm
BASELINE_2_checkpoint_replay,research-browser,fetch_and_summarize,22,924510,warm
BASELINE_2_checkpoint_replay,research-browser,sync_notes,22,1179375,warm
BASELINE_2_checkpoint_replay,research-browser,fetch_and_summarize,23,984699,warm
BASELINE_2_checkpoint_replay,research-browser,sync_notes,23,1046341,warm
BASELINE_2_checkpoint_replay,research-browser,fetch_and_summarize,24,1144653,warm
BASELINE_2_checkpoint_replay,research-browser,sync_notes,24,968940,warm
BASELINE_2_checkpoint_replay,research-browser,fetch_and_summarize,25,1040211,warm
BASELINE_2_checkpoint_replay,research-browser,sync_notes,25,1046107,warm
BASELINE_2_checkpoint_replay,research-browser,fetch_and_summarize,26,1163281,warm
BASELINE_2_checkpoint_replay,research-browser,sync_notes,26,960803,warm
BASELINE_2_checkpoint_replay,research-browser,fetch_and_summarize,27,1110878,warm
BASELINE_2_checkpoint_replay,research-browser,sync_notes,27,979367,warm
BASELINE_2_checkpoint_replay,research-browser,fetch_and_summarize,28,1149531,warm
BASELINE_2_checkpoint_replay,research-browser,sync_notes,28,894252,warm
BASELINE_2_checkpoint_replay,utility-daemon,session_state,4,112343,warm
BASELINE_2_checkpoint_replay,utility-daemon,idle_tick,4,2221027,warm
BASELINE_2_checkpoint_replay,utility-daemon,session_state,5,98383,warm
BASELINE_2_checkpoint_replay,utility-daemon,idle_tick,5,2413748,warm
BASELINE_2_checkpoint_replay,utility-daemon,session_state,6,174512,warm
BASELINE_2_checkpoint_replay,utility-daemon,idle_tick,6,2200313,warm
BASELINE_2_checkpoint_replay,utility-daemon,session_state,7,96515,warm
BASELINE_2_checkpoint_replay,utility-daemon,idle_tick,7,2129546,warm
BASELINE_2_checkpoint_replay,utility-daemon,session_state,8,159994,warm
BASELINE_2_checkpoint_replay,utility-daemon,idle_tick,8,2111478,warm
BASELINE_2_checkpoint_replay,utility-daemon,session_state,9,149701,warm
BASELINE_2_checkpoint_replay,utility-daemon,idle_tick,9,2151194,warm
BASELINE_2_checkpoint_replay,utility-daemon,session_state,10,180030,warm
BASELINE_2_checkpoint_replay,utility-daemon,idle_tick,10,2391565,warm
BASELINE_2_checkpoint_replay,utility-daemon,session_state,11,318632,warm
