application_id,workload_id,task_id,episode_index,warmth,engine,representation_tokens,planning_decisions,wall_time_ns,cpu_time_ns,user_cpu_ns,system_cpu_ns,rss_kb,bytes_read,bytes_written,syscall_count,process_spawn_count,ipc_count,network_count,permanent_words,provisional_words,candidate_count,structural_changes,optimization_used,optimization_id,verification_status,rollback_count
build-worker,stage_output,stage_output_427,427,warm,baseline:stateless,5,0,67302,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,0,false,,,0
build-worker,checksum_artifact,checksum_artifact_428,428,warm,baseline:stateless,3,0,1838937,0,0,0,0,0,0,not_measured,1,0,0,0,0,0,0,false,,,0
build-worker,stage_output,stage_output_429,429,warm,baseline:stateless,5,0,79210,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,0,false,,,0
build-worker,checksum_artifact,checksum_artifact_430,430,warm,baseline:stateless,3,0,1658541,0,0,0,0,0,0,not_measured,1,0,0,0,0,0,0,false,,,0
build-worker,stage_output,stage_output_431,431,warm,baseline:stateless,5,0,70782,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,0,false,,,0
build-worker,checksum_artifact,checksum_artifact_432,432,warm,baseline:stateless,3,0,1715491,0,0,0,0,0,0,not_measured,1,0,0,0,0,0,0,false,,,0
build-worker,stage_output,stage_output_433,433,warm,baseline:stateless,5,0,69857,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,0,false,,,0
build-worker,checksum_artifact,checksum_artifact_434,434,warm,baseline:stateless,3,0,1719461,0,0,0,0,0,0,not_measured,1,0,0,0,0,0,0,false,,,0
build-worker,stage_output,stage_output_435,435,warm,baseline:stateless,5,0,70177,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,0,false,,,0
build-worker,checksum_artifact,checksum_artifact_436,436,warm,baseline:stateless,3,0,1980446,0,0,0,0,0,0,not_measured,1,0,0,0,0,0,0,false,,,0
build-worker,stage_output,stage_output_437,437,warm,baseline:stateless,5,0,70933,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,0,false,,,0
job-processor,dequeue_notify,dequeue_notify_438,438,warm,baseline:stateless,4,0,691287,0,0,0,0,0,0,not_measured,0,1,0,0,0,0,0,false,,,0
job-processor,heartbeat,heartbeat_439,439,warm,baseline:stateless,3,0,2184093,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,0,false,,,0
job-processor,dequeue_notify,dequeue_notify_440,440,warm,baseline:stateless,4,0,1956627,0,0,0,0,0,0,not_measured,0,1,0,0,0,0,0,false,,,0
job-processor,heartbeat,heartbeat_441,441,warm,baseline:stateless,3,0,2353187,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,0,false,,,0
job-processor,dequeue_notify,dequeue_notify_442,442,warm,baseline:stateless,4,0,1804861,0,0,0,0,0,0,not_measured,0,1,0,0,0,0,0,false,,,0
job-processor,heartbeat,heartbeat_443,443,warm,baseline:stateless,3,0,2184087,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,0,false,,,0
job-processor,dequeue_notify,dequeue_notify_444,444,warm,baseline:stateless,4,0,2191755,0,0,0,0,0,0,not_measured,0,1,0,0,0,0,0,false,,,0
job-processor,heartbeat,heartbeat_445,445,warm,baseline:stateless,3,0,2192949,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,0,false,,,0
job-processor,dequeue_notify,dequeue_notify_446,446,warm,baseline:stateless,4,0,1846547,0,0,0,0,0,0,not_measured,0,1,0,0,0,0,0,false,,,0
job-processor,heartbeat,heartbeat_447,447,warm,baseline:stateless,3,0,2228331,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,0,false,,,0
job-processor,dequeue_notify,dequeue_notify_448,448,warm,baseline:stateless,4,0,1954020,0,0,0,0,0,0,not_measured,0,1,0,0,0,0,0,false,,,0
job-processor,heartbeat,heartbeat_449,449,warm,baseline:stateless,3,0,2474853,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,0,false,,,0
job-processor,dequeue_notify,dequeue_notify_450,450,warm,baseline:stateless,4,0,1705339,0,0,0,0,0,0,not_measured,0,1,0,0,0,0,0,false,,,0
job-processor,heartbeat,heartbeat_451,451,warm,baseline:stateless,3,0,2423211,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,0,false,,,0
job-processor,dequeue_notify,dequeue_notify_452,452,warm,baseline:stateless,4,0,1844887,0,0,0,0,0,0,not_measured,0,1,0,0,0,0,0,false,,,0
job-processor,heartbeat,heartbeat_453,453,warm,baseline:stateless,3,0,2225063,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,0,false,,,0
job-processor,dequeue_notify,dequeue_notify_454,454,warm,baseline:stateless,4,0,1969005,0,0,0,0,0,0,not_measured,0,1,0,0,0,0,0,false,,,0
job-processor,heartbeat,heartbeat_455,455,warm,baseline:stateless,3,0,2153984,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,0,false,,,0
job-processor,dequeue_notify,dequeue_notify_456,456,warm,baseline:stateless,4,0,2026665,0,0,0,0,0,0,not_measured,0,1,0,0,0,0,0,false,,,0
job-processor,heartbeat,heartbeat_457,457,warm,baseline:stateless,3,0,2178768,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,0,false,,,0
job-processor,dequeue_notify,dequeue_notify_458,458,warm,baseline:stateless,4,0,1927247,0,0,0,0,0,0,not_measured,0,1,0,0,0,0,0,false,,,0
job-processor,heartbeat,heartbeat_459,459,warm,baseline:stateless,3,0,2284265,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,0,false,,,0
job-processor,dequeue_notify,dequeue_notify_460,460,warm,baseline:stateless,4,0,1991536,0,0,0,0,0,0,not_measured,0,1,0,0,0,0,0,false,,,0
job-processor,heartbeat,heartbeat_461,461,warm,baseline:stateless,3,0,2127317,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,0,false,,,0
job-processor,dequeue_notify,dequeue_notify_462,462,warm,baseline:stateless,4,0,2009853,0,0,0,0,0,0,not_measured,0,1,0,0,0,0,0,false,,,0
job-processor,heartbeat,heartbeat_463,463,warm,baseline:stateless,3,0,2119251,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,0,false,,,0
job-processor,dequeue_notify,dequeue_notify_464,464,warm,baseline:stateless,4,0,2068474,0,0,0,0,0,0,not_measured,0,1,0,0,0,0,0,false,,,0
job-processor,heartbeat,heartbeat_465,465,warm,baseline:stateless,3,0,2124155,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,0,false,,,0
job-processor,dequeue_notify,dequeue_notify_466,466,warm,baseline:stateless,4,0,2080359,0,0,0,0,0,0,not_measured,0,1,0,0,0,0,0,false,,,0
job-processor,heartbeat,heartbeat_467,467,warm,baseline:stateless,3,0,2123575,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,0,false,,,0
build-worker,stage_output,stage_output_411,468,warm,baseline:stateless,5,0,132658,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,0,false,,,0
build-worker,checksum_artifact,checksum_artifact_183,469,warm,baseline:stateless,3,0,2430780,0,0,0,0,0,0,not_measured,1,0,0,0,0,0,0,false,,,0
report-worker,daily_report,daily_report_113,470,warm,baseline:stateless,5,0,99794,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,0,false,,,0
build-worker,stage_output,stage_output_204,471,warm,baseline:stateless,5,0,106881,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,0,false,,,0
api-service,api_get_user,api_get_user_376,472,warm,baseline:stateless,4,0,2426464,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,0,false,,,0
build-worker,stage_output,stage_output_200,473,warm,baseline:stateless,5,0,120238,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,0,false,,,0
api-service,api_get_user,api_get_user_65,474,warm,baseline:stateless,4,0,1945811,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,0,false,,,0
job-processor,dequeue_notify,dequeue_notify_283,475,warm,baseline:stateless,4,0,1152139,0,0,0,0,0,0,not_measured,0,1,0,0,0,0,0,false,,,0
api-service,api_get_user,api_get_user_67,476,warm,baseline:stateless,4,0,916978,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,0,false,,,0
job-processor,heartbeat,heartbeat_320,477,warm,baseline:stateless,3,0,2195520,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,0,false,,,0
report-worker,daily_report,daily_report_119,478,warm,baseline:stateless,5,0,163949,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,0,false,,,0
api-service,api_get_user,api_get_user_372,479,warm,baseline:stateless,4,0,2093568,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,0,false,,,0
api-service,session_touch,session_touch_365,480,warm,baseline:stateless,3,0,146260,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,0,false,,,0
report-worker,archive_check,archive_check_168,481,warm,baseline:stateless,3,0,2146182,0,0,0,0,0,0,not_measured,1,0,0,0,0,0,0,false,,,0
api-service,session_touch,session_touch_62,482,warm,baseline:stateless,3,0,137541,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,0,false,,,0
api-service,api_get_user,api_get_user_27,483,warm,baseline:stateless,4,0,1540758,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,0,false,,,0
build-worker,checksum_artifact,checksum_artifact_418,484,warm,baseline:stateless,3,0,1931763,0,0,0,0,0,0,not_measured,1,0,0,0,0,0,0,false,,,0
job-processor,dequeue_notify,dequeue_notify_251,485,warm,baseline:stateless,4,0,1108842,0,0,0,0,0,0,not_measured,0,1,0,0,0,0,0,false,,,0
report-worker,archive_check,archive_check_114,486,warm,baseline:stateless,3,0,1972012,0,0,0,0,0,0,not_measured,1,0,0,0,0,0,0,false,,,0
report-worker,daily_report,daily_report_121,487,warm,baseline:stateless,5,0,183635,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,0,false,,,0
report-worker,daily_report,daily_report_93,488,warm,baseline:stateless,5,0,151437,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,0,false,,,0
job-processor,heartbeat,heartbeat_320,489,warm,baseline:stateless,3,0,2130608,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,0,false,,,0
build-worker,checksum_artifact,checksum_artifact_221,490,warm,baseline:stateless,3,0,1854185,0,0,0,0,0,0,not_measured,1,0,0,0,0,0,0,false,,,0
job-processor,dequeue_notify,dequeue_notify_267,491,warm,baseline:stateless,4,0,1990156,0,0,0,0,0,0,not_measured,0,1,0,0,0,0,0,false,,,0
api-service,session_touch,session_touch_20,492,warm,baseline:stateless,3,0,138398,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,0,false,,,0
api-service,noise,noise_468,493,cold,baseline:stateless,2,0,15113,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,0,false,,,0
api-service,noise,noise_469,494,warm,baseline:stateless,2,0,11585,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,0,false,,,0
api-service,noise,noise_470,495,warm,baseline:stateless,2,0,41769,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,0,false,,,0
api-service,noise,noise_471,496,warm,baseline:stateless,2,0,4311310,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,0,false,,,0
api-service,noise,noise_472,497,warm,baseline:stateless,2,0,2753121,0,0,0,0,0,0,not_measured,0,0,2,0,0,0,0,false,,,0
api-service,noise,noise_473,498,warm,baseline:stateless,2,0,3028430,0,0,0,0,0,0,not_measured,0,2,0,0,0,0,0,false,,,0
api-service,noise,noise_474,499,warm,baseline:stateless,2,0,3523342,0,0,0,0,0,0,not_measured,2,0,0,0,0,0,0,false,,,0
api-service,noise,noise_475,500,warm,baseline:stateless,2,0,8764,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,0,false,,,0
api-service,noise,noise_476,501,warm,baseline:stateless,2,0,267165,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,0,false,,,0
api-service,noise,noise_477,502,warm,baseline:stateless,2,0,14349,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,0,false,,,0
api-service,noise,noise_478,503,warm,baseline:stateless,3,0,15985,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,0,false,,,0
api-service,noise,noise_479,504,warm,baseline:stateless,3,0,13490,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,0,false,,,0
api-service,noise,noise_480,505,warm,baseline:stateless,3,0,42881,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,0,false,,,0
api-service,noise,noise_481,506,warm,baseline:stateless,3,0,6129273,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,0,false,,,0
api-service,noise,noise_482,507,warm,baseline:stateless,3,0,5860466,0,0,0,0,0,0,not_measured,0,0,3,0,0,0,0,false,,,0
api-service,noise,noise_483,508,warm,baseline:stateless,3,0,4998505,0,0,0,0,0,0,not_measured,0,3,0,0,0,0,0,false,,,0
api-service,noise,noise_484,509,warm,baseline:stateless,3,0,6094827,0,0,0,0,0,0,not_measured,3,0,0,0,0,0,0,false,,,0
api-service,noise,noise_485,510,warm,baseline:stateless,3,0,21947,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,0,false,,,0
api-service,noise,noise_486,511,warm,baseline:stateless,3,0,553502,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,0,false,,,0
api-service,noise,noise_487,512,warm,baseline:stateless,3,0,27316,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,0,false,,,0
api-service,api_get_user,api_get_user_1,1,cold,baseline:exact_cache,4,1,2252025,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,1,false,,,0
api-service,session_touch,session_touch_2,2,cold,baseline:exact_cache,3,1,23409,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,1,false,,,0
api-service,api_get_user,api_get_user_3,3,warm,baseline:exact_cache,4,1,2086733,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,1,false,,,0
api-service,session_touch,session_touch_4,4,warm,baseline:exact_cache,3,1,90898,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,1,false,,,0
api-service,api_get_user,api_get_user_5,5,warm,baseline:exact_cache,4,1,2034017,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,1,false,,,0
api-service,session_touch,session_touch_6,6,warm,baseline:exact_cache,3,1,95267,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,1,false,,,0
api-service,api_get_user,api_get_user_7,7,warm,baseline:exact_cache,4,1,1995166,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,1,false,,,0
api-service,session_touch,session_touch_8,8,warm,baseline:exact_cache,3,1,74347,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,1,false,,,0
api-service,api_get_user,api_get_user_9,9,warm,baseline:exact_cache,4,1,1962928,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,1,false,,,0
api-service,session_touch,session_touch_10,10,warm,baseline:exact_cache,3,1,72515,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,1,false,,,0
api-service,api_get_user,api_get_user_11,11,warm,baseline:exact_cache,4,1,2029423,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,1,false,,,0
api-service,session_touch,session_touch_12,12,warm,baseline:exact_cache,3,1,145469,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,1,false,,,0
api-service,api_get_user,api_get_user_13,13,warm,baseline:exact_cache,4,1,1982989,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,1,false,,,0
api-service,session_touch,session_touch_14,14,warm,baseline:exact_cache,3,1,114040,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,1,false,,,0
api-service,api_get_user,api_get_user_15,15,warm,baseline:exact_cache,4,1,2176138,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,1,false,,,0
api-service,session_touch,session_touch_16,16,warm,baseline:exact_cache,3,1,107424,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,1,false,,,0
api-service,api_get_user,api_get_user_17,17,warm,baseline:exact_cache,4,1,1813427,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,1,false,,,0
api-service,session_touch,session_touch_18,18,warm,baseline:exact_cache,3,1,77279,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,1,false,,,0
api-service,api_get_user,api_get_user_19,19,warm,baseline:exact_cache,4,1,2017565,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,1,false,,,0
api-service,session_touch,session_touch_20,20,warm,baseline:exact_cache,3,1,122944,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,1,false,,,0
api-service,api_get_user,api_get_user_21,21,warm,baseline:exact_cache,4,1,2055122,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,1,false,,,0
api-service,session_touch,session_touch_22,22,warm,baseline:exact_cache,3,1,67776,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,1,false,,,0
api-service,api_get_user,api_get_user_23,23,warm,baseline:exact_cache,4,1,2029312,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,1,false,,,0
api-service,session_touch,session_touch_24,24,warm,baseline:exact_cache,3,1,70197,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,1,false,,,0
api-service,api_get_user,api_get_user_25,25,warm,baseline:exact_cache,4,1,2056106,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,1,false,,,0
api-service,session_touch,session_touch_26,26,warm,baseline:exact_cache,3,1,118426,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,1,false,,,0
api-service,api_get_user,api_get_user_27,27,warm,baseline:exact_cache,4,1,2018791,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,1,false,,,0
api-service,session_touch,session_touch_28,28,warm,baseline:exact_cache,3,1,71351,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,1,false,,,0
api-service,api_get_user,api_get_user_29,29,warm,baseline:exact_cache,4,1,2056462,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,1,false,,,0
api-service,session_touch,session_touch_30,30,warm,baseline:exact_cache,3,1,70895,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,1,false,,,0
api-service,api_get_user,api_get_user_31,31,warm,baseline:exact_cache,4,1,2058520,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,1,false,,,0
api-service,session_touch,session_touch_32,32,warm,baseline:exact_cache,3,1,135067,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,1,false,,,0
api-service,api_get_user,api_get_user_33,33,warm,baseline:exact_cache,4,1,2062521,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,1,false,,,0
api-service,session_touch,session_touch_34,34,warm,baseline:exact_cache,3,1,52988,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,1,false,,,0
api-service,api_get_user,api_get_user_35,35,warm,baseline:exact_cache,4,1,1970553,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,1,false,,,0
api-service,session_touch,session_touch_36,36,warm,baseline:exact_cache,3,1,72448,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,1,false,,,0
api-service,api_get_user,api_get_user_37,37,warm,baseline:exact_cache,4,1,2007461,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,1,false,,,0
api-service,session_touch,session_touch_38,38,warm,baseline:exact_cache,3,1,71049,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,1,false,,,0
api-service,api_get_user,api_get_user_39,39,warm,baseline:exact_cache,4,1,2066995,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,1,false,,,0
api-service,session_touch,session_touch_40,40,warm,baseline:exact_cache,3,1,90189,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,1,false,,,0
api-service,api_get_user,api_get_user_41,41,warm,baseline:exact_cache,4,1,2032632,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,1,false,,,0
api-service,session_touch,session_touch_42,42,warm,baseline:exact_cache,3,1,151268,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,1,false,,,0
api-service,api_get_user,api_get_user_43,43,warm,baseline:exact_cache,4,1,1957980,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,1,false,,,0
api-service,session_touch,session_touch_44,44,warm,baseline:exact_cache,3,1,261802,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,1,false,,,0
api-service,api_get_user,api_get_user_45,45,warm,baseline:exact_cache,4,1,1900181,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,1,false,,,0
api-service,session_touch,session_touch_46,46,warm,baseline:exact_cache,3,1,180372,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,1,false,,,0
api-service,api_get_user,api_get_user_47,47,warm,baseline:exact_cache,4,1,1972603,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,1,false,,,0
api-service,session_touch,session_touch_48,48,warm,baseline:exact_cache,3,1,234737,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,1,false,,,0
api-service,api_get_user,api_get_user_49,49,warm,baseline:exact_cache,4,1,1869692,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,1,false,,,0
api-service,session_touch,session_touch_50,50,warm,baseline:exact_cache,3,1,103473,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,1,false,,,0
api-service,api_get_user,api_get_user_51,51,warm,baseline:exact_cache,4,1,1896395,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,1,false,,,0
api-service,session_touch,session_touch_52,52,warm,baseline:exact_cache,3,1,120392,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,1,false,,,0
api-service,api_get_user,api_get_user_53,53,warm,baseline:exact_cache,4,1,2016680,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,1,false,,,0
api-service,session_touch,session_touch_54,54,warm,baseline:exact_cache,3,1,152438,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,1,false,,,0
api-service,api_get_user,api_get_user_55,55,warm,baseline:exact_cache,4,1,1976178,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,1,false,,,0
api-service,session_touch,session_touch_56,56,warm,baseline:exact_cache,3,1,121101,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,1,false,,,0
api-service,api_get_user,api_get_user_57,57,warm,baseline:exact_cache,4,1,1986639,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,1,false,,,0
api-service,session_touch,session_touch_58,58,warm,baseline:exact_cache,3,1,99167,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,1,false,,,0
api-service,api_get_user,api_get_user_59,59,warm,baseline:exact_cache,4,1,2031783,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,1,false,,,0
api-service,session_touch,session_touch_60,60,warm,baseline:exact_cache,3,1,75768,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,1,false,,,0
api-service,api_get_user,api_get_user_61,61,warm,baseline:exact_cache,4,1,2006592,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,1,false,,,0
api-service,session_touch,session_touch_62,62,warm,baseline:exact_cache,3,1,269180,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,1,false,,,0
api-service,api_get_user,api_get_user_63,63,warm,baseline:exact_cache,4,1,1801167,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,1,false,,,0
api-service,session_touch,session_touch_64,64,warm,baseline:exact_cache,3,1,112252,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,1,false,,,0
api-service,api_get_user,api_get_user_65,65,warm,baseline:exact_cache,4,1,2009094,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,1,false,,,0
api-service,session_touch,session_touch_66,66,warm,baseline:exact_cache,3,1,74659,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,1,false,,,0
api-service,api_get_user,api_get_user_67,67,warm,baseline:exact_cache,4,1,2010897,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,1,false,,,0
api-service,session_touch,session_touch_68,68,warm,baseline:exact_cache,3,1,75604,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,1,false,,,0
api-service,api_get_user,api_get_user_69,69,warm,baseline:exact_cache,4,1,2100398,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,1,false,,,0
api-service,session_touch,session_touch_70,70,warm,baseline:exact_cache,3,1,182545,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,1,false,,,0
api-service,api_get_user,api_get_user_71,71,warm,baseline:exact_cache,4,1,1886502,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,1,false,,,0
api-service,session_touch,session_touch_72,72,warm,baseline:exact_cache,3,1,110690,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,1,false,,,0
api-service,api_get_user,api_get_user_73,73,warm,baseline:exact_cache,4,1,2068155,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,1,false,,,0
api-service,session_touch,session_touch_74,74,warm,baseline:exact_cache,3,1,94647,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,1,false,,,0
api-service,api_get_user,api_get_user_75,75,warm,baseline:exact_cache,4,1,2010595,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,1,false,,,0
api-service,session_touch,session_touch_76,76,warm,baseline:exact_cache,3,1,88490,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,1,false,,,0
api-service,api_get_user,api_get_user_77,77,warm,baseline:exact_cache,4,1,2017518,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,1,false,,,0
api-service,session_touch,session_touch_78,78,warm,baseline:exact_cache,3,1,75772,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,1,false,,,0
api-service,api_get_user,api_get_user_79,79,warm,baseline:exact_cache,4,1,2033395,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,1,false,,,0
api-service,session_touch,session_touch_80,80,warm,baseline:exact_cache,3,1,78177,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,1,false,,,0
api-service,api_get_user,api_get_user_81,81,warm,baseline:exact_cache,4,1,2169173,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,1,false,,,0
api-service,session_touch,session_touch_82,82,warm,baseline:exact_cache,3,1,73861,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,1,false,,,0
api-service,api_get_user,api_get_user_83,83,warm,baseline:exact_cache,4,1,2092701,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,1,false,,,0
api-service,session_touch,session_touch_84,84,warm,baseline:exact_cache,3,1,74721,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,1,false,,,0
api-service,api_get_user,api_get_user_85,85,warm,baseline:exact_cache,4,1,2032528,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,1,false,,,0
api-service,session_touch,session_touch_86,86,warm,baseline:exact_cache,3,1,78432,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,1,false,,,0
api-service,api_get_user,api_get_user_87,87,warm,baseline:exact_cache,4,1,2038384,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,1,false,,,0
api-service,session_touch,session_touch_88,88,warm,baseline:exact_cache,3,1,73368,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,1,false,,,0
api-service,api_get_user,api_get_user_89,89,warm,baseline:exact_cache,4,1,2045429,0,0,0,0,0,0,not_measured,0,0,1,0,0,0,1,false,,,0
api-service,session_touch,session_touch_90,90,warm,baseline:exact_cache,3,1,73833,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,1,false,,,0
report-worker,daily_report,daily_report_91,91,cold,baseline:exact_cache,5,1,58005,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,1,false,,,0
report-worker,archive_check,archive_check_92,92,cold,baseline:exact_cache,3,1,2265812,0,0,0,0,0,0,not_measured,1,0,0,0,0,0,1,false,,,0
report-worker,daily_report,daily_report_93,93,warm,baseline:exact_cache,5,1,46011,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,1,false,,,0
report-worker,archive_check,archive_check_94,94,warm,baseline:exact_cache,3,1,2042656,0,0,0,0,0,0,not_measured,1,0,0,0,0,0,1,false,,,0
report-worker,daily_report,daily_report_95,95,warm,baseline:exact_cache,5,1,131571,0,0,0,0,0,0,not_measured,0,0,0,0,0,0,1,false,,,0
