engine,application_id,workload_id,occurrence_index,wall_time_ns,warmth
BASELINE_1_exact_cache,job-processor,dequeue_notify,50,2101569,warm
BASELINE_1_exact_cache,job-processor,heartbeat,50,2150113,warm
BASELINE_1_exact_cache,job-processor,dequeue_notify,51,2128379,warm
BASELINE_1_exact_cache,job-processor,heartbeat,51,2110341,warm
BASELINE_1_exact_cache,job-processor,dequeue_notify,52,2082249,warm
BASELINE_1_exact_cache,job-processor,heartbeat,52,2103581,warm
BASELINE_1_exact_cache,job-processor,dequeue_notify,53,2074559,warm
BASELINE_1_exact_cache,job-processor,heartbeat,53,3786105,warm
BASELINE_1_exact_cache,job-processor,dequeue_notify,54,637424,warm
BASELINE_1_exact_cache,job-processor,heartbeat,54,2114793,warm
BASELINE_1_exact_cache,job-processor,dequeue_notify,55,2032847,warm
BASELINE_1_exact_cache,job-processor,heartbeat,55,2187444,warm
BASELINE_1_exact_cache,build-worker,stage_output,51,13483,warm
BASELINE_1_exact_cache,build-worker,checksum_artifact,51,5109,warm
BASELINE_1_exact_cache,report-worker,daily_report,83,4045,warm
BASELINE_1_exact_cache,build-worker,stage_output,52,4743,warm
BASELINE_1_exact_cache,api-service,api_get_user,61,3964,warm
BASELINE_1_exact_cache,build-worker,stage_output,53,3503,warm
BASELINE_1_exact_cache,api-service,api_get_user,62,3758,warm
BASELINE_1_exact_cache,job-processor,dequeue_notify,56,4184,warm
BASELINE_1_exact_cache,api-service,api_get_user,63,4143,warm
BASELINE_1_exact_cache,job-processor,heartbeat,56,3799,warm
BASELINE_1_exact_cache,report-worker,daily_report,84,3860,warm
BASELINE_1_exact_cache,api-service,api_get_user,64,3431,warm
BASELINE_1_exact_cache,api-service,session_touch,61,4392,warm
BASELINE_1_exact_cache,report-worker,archive_check,56,3230,warm
BASELINE_1_exact_cache,api-service,session_touch,62,4212,warm
BASELINE_1_exact_cache,api-service,api_get_user,65,3562,warm
BASELINE_1_exact_cache,build-worker,checksum_artifact,52,3514,warm
BASELINE_1_exact_cache,job-processor,dequeue_notify,57,3524,warm
BASELINE_1_exact_cache,report-worker,archive_check,57,4499,warm
BASELINE_1_exact_cache,report-worker,daily_report,85,3681,warm
BASELINE_1_exact_cache,report-worker,daily_report,86,4077,warm
BASELINE_1_exact_cache,job-processor,heartbeat,57,2915,warm
BASELINE_1_exact_cache,build-worker,checksum_artifact,53,3154,warm
BASELINE_1_exact_cache,job-processor,dequeue_notify,58,3379,warm
BASELINE_1_exact_cache,api-service,session_touch,63,3746,warm
BASELINE_1_exact_cache,api-service,noise,1,18312,cold
BASELINE_1_exact_cache,api-service,noise,2,12937,warm
BASELINE_1_exact_cache,api-service,noise,3,35973,warm
BASELINE_1_exact_cache,api-service,noise,4,4118516,warm
BASELINE_1_exact_cache,api-service,noise,5,2852318,warm
BASELINE_1_exact_cache,api-service,noise,6,3055429,warm
BASELINE_1_exact_cache,api-service,noise,7,4980467,warm
BASELINE_1_exact_cache,api-service,noise,8,11389,warm
BASELINE_1_exact_cache,api-service,noise,9,203416,warm
BASELINE_1_exact_cache,api-service,noise,10,22836,warm
BASELINE_1_exact_cache,api-service,noise,11,20927,warm
BASELINE_1_exact_cache,api-service,noise,12,13459,warm
BASELINE_1_exact_cache,api-service,noise,13,42167,warm
BASELINE_1_exact_cache,api-service,noise,14,6446988,warm
BASELINE_1_exact_cache,api-service,noise,15,6398097,warm
BASELINE_1_exact_cache,api-service,noise,16,4885727,warm
BASELINE_1_exact_cache,api-service,noise,17,6134777,warm
BASELINE_1_exact_cache,api-service,noise,18,12115,warm
BASELINE_1_exact_cache,api-service,noise,19,298033,warm
BASELINE_1_exact_cache,api-service,noise,20,18818,warm
BASELINE_2_checkpoint_replay,api-service,api_get_user,1,2341300,cold
BASELINE_2_checkpoint_replay,api-service,session_touch,1,22618,cold
BASELINE_2_checkpoint_replay,api-service,api_get_user,2,2026535,warm
BASELINE_2_checkpoint_replay,api-service,session_touch,2,85764,warm
BASELINE_2_checkpoint_replay,api-service,api_get_user,3,1978941,warm
BASELINE_2_checkpoint_replay,api-service,session_touch,3,138657,warm
BASELINE_2_checkpoint_replay,api-service,api_get_user,4,1946772,warm
BASELINE_2_checkpoint_replay,api-service,session_touch,4,72642,warm
BASELINE_2_checkpoint_replay,api-service,api_get_user,5,2066102,warm
BASELINE_2_checkpoint_replay,api-service,session_touch,5,78536,warm
BASELINE_2_checkpoint_replay,api-service,api_get_user,6,2026822,warm
BASELINE_2_checkpoint_replay,api-service,session_touch,6,75808,warm
BASELINE_2_checkpoint_replay,api-service,api_get_user,7,2103468,warm
BASELINE_2_checkpoint_replay,api-service,session_touch,7,73327,warm
BASELINE_2_checkpoint_replay,api-service,api_get_user,8,2031531,warm
BASELINE_2_checkpoint_replay,api-service,session_touch,8,71760,warm
BASELINE_2_checkpoint_replay,api-service,api_get_user,9,2136133,warm
BASELINE_2_checkpoint_replay,api-service,session_touch,9,122479,warm
BASELINE_2_checkpoint_replay,api-service,api_get_user,10,1960706,warm
BASELINE_2_checkpoint_replay,api-service,session_touch,10,125360,warm
BASELINE_2_checkpoint_replay,api-service,api_get_user,11,1979718,warm
BASELINE_2_checkpoint_replay,api-service,session_touch,11,73570,warm
BASELINE_2_checkpoint_replay,api-service,api_get_user,12,2059706,warm
BASELINE_2_checkpoint_replay,api-service,session_touch,12,69450,warm
BASELINE_2_checkpoint_replay,api-service,api_get_user,13,2148887,warm
BASELINE_2_checkpoint_replay,api-service,session_touch,13,98345,warm
BASELINE_2_checkpoint_replay,api-service,api_get_user,14,1879141,warm
BASELINE_2_checkpoint_replay,api-service,session_touch,14,77889,warm
BASELINE_2_checkpoint_replay,api-service,api_get_user,15,2029951,warm
BASELINE_2_checkpoint_replay,api-service,session_touch,15,72772,warm
BASELINE_2_checkpoint_replay,api-service,api_get_user,16,2133576,warm
BASELINE_2_checkpoint_replay,api-service,session_touch,16,75053,warm
BASELINE_2_checkpoint_replay,api-service,api_get_user,17,1939531,warm
BASELINE_2_checkpoint_replay,api-service,session_touch,17,576005,warm
BASELINE_2_checkpoint_replay,api-service,api_get_user,18,1495885,warm
BASELINE_2_checkpoint_replay,api-service,session_touch,18,80310,warm
BASELINE_2_checkpoint_replay,api-service,api_get_user,19,2039633,warm
BASELINE_2_checkpoint_replay,api-service,session_touch,19,75096,warm
BASELINE_2_checkpoint_replay,api-service,api_get_user,20,2038131,warm
BASELINE_2_checkpoint_replay,api-service,session_touch,20,71128,warm
BASELINE_2_checkpoint_replay,api-service,api_get_user,21,2059611,warm
BASELINE_2_checkpoint_replay,api-service,session_touch,21,71482,warm
BASELINE_2_checkpoint_replay,api-service,api_get_user,22,2101021,warm
BASELINE_2_checkpoint_replay,api-service,session_touch,22,91971,warm
BASELINE_2_checkpoint_replay,api-service,api_get_user,23,1945641,warm
BASELINE_2_checkpoint_replay,api-service,session_touch,23,76149,warm
BASELINE_2_checkpoint_replay,api-service,api_get_user,24,1998902,warm
BASELINE_2_checkpoint_replay,api-service,session_touch,24,75133,warm
BASELINE_2_checkpoint_replay,api-service,api_get_user,25,2036565,warm
BASELINE_2_checkpoint_replay,api-service,session_touch,25,69628,warm
BASELINE_2_checkpoint_replay,api-service,api_get_user,26,2058651,warm
BASELINE_2_checkpoint_replay,api-service,session_touch,26,71094,warm
BASELINE_2_checkpoint_replay,api-service,api_get_user,27,2082316,warm
BASELINE_2_checkpoint_replay,api-service,session_touch,27,68483,warm
BASELINE_2_checkpoint_replay,api-service,api_get_user,28,2032531,warm
BASELINE_2_checkpoint_replay,api-service,session_touch,28,76496,warm
BASELINE_2_checkpoint_replay,api-service,api_get_user,29,2085484,warm
BASELINE_2_checkpoint_replay,api-service,session_touch,29,92289,warm
BASELINE_2_checkpoint_replay,api-service,api_get_user,30,2053300,warm
BASELINE_2_checkpoint_replay,api-service,session_touch,30,73512,warm
BASELINE_2_checkpoint_replay,api-service,api_get_user,31,2037323,warm
BASELINE_2_checkpoint_replay,api-service,session_touch,31,67463,warm
BASELINE_2_checkpoint_replay,api-service,api_get_user,32,2080127,warm
BASELINE_2_checkpoint_replay,api-service,session_touch,32,70492,warm
BASELINE_2_checkpoint_replay,api-service,api_get_user,33,2055937,warm
BASELINE_2_checkpoint_replay,api-service,session_touch,33,71152,warm
BASELINE_2_checkpoint_replay,api-service,api_get_user,34,2050769,warm
BASELINE_2_checkpoint_replay,api-service,session_touch,34,70846,warm
BASELINE_2_checkpoint_replay,api-service,api_get_user,35,2055483,warm
BASELINE_2_checkpoint_replay,api-service,session_touch,35,68925,warm
BASELINE_2_checkpoint_replay,api-service,api_get_user,36,2081525,warm
BASELINE_2_checkpoint_replay,api-service,session_touch,36,68738,warm
BASELINE_2_checkpoint_replay,api-service,api_get_user,37,2073099,warm
BASELINE_2_checkpoint_replay,api-service,session_touch,37,91556,warm
BASELINE_2_checkpoint_replay,api-service,api_get_user,38,2074113,warm
BASELINE_2_checkpoint_replay,api-service,session_touch,38,111656,warm
BASELINE_2_checkpoint_replay,api-service,api_get_user,39,1927219,warm
BASELINE_2_checkpoint_replay,api-service,session_touch,39,80290,warm
BASELINE_2_checkpoint_replay,api-service,api_get_user,40,2025475,warm
BASELINE_2_checkpoint_replay,api-service,session_touch,40,72900,warm
BASELINE_2_checkpoint_replay,api-service,api_get_user,41,2092229,warm
BASELINE_2_checkpoint_replay,api-service,session_touch,41,99461,warm
BASELINE_2_checkpoint_replay,api-service,api_get_user,42,1972107,warm
BASELINE_2_checkpoint_replay,api-service,session_touch,42,73377,warm
BASELINE_2_checkpoint_replay,api-service,api_get_user,43,2114097,warm
BASELINE_2_checkpoint_replay,api-service,session_touch,43,81528,warm
BASELINE_2_checkpoint_replay,api-service,api_get_user,44,2048376,warm
BASELINE_2_checkpoint_replay,api-service,session_touch,44,76015,warm
BASELINE_2_checkpoint_replay,api-service,api_get_user,45,1999777,warm
BASELINE_2_checkpoint_replay,api-service,session_touch,45,71706,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,1,56562,cold
BASELINE_2_checkpoint_replay,report-worker,archive_check,1,2669274,cold
BASELINE_2_checkpoint_replay,report-worker,daily_report,2,62786,warm
BASELINE_2_checkpoint_replay,report-worker,archive_check,2,1873744,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,3,54965,warm
BASELINE_2_checkpoint_replay,report-worker,archive_check,3,1690014,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,4,46952,warm
BASELINE_2_checkpoint_replay,report-worker,archive_check,4,1740600,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,5,57103,warm
BASELINE_2_checkpoint_replay,report-worker,archive_check,5,1791334,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,6,46772,warm
BASELINE_2_checkpoint_replay,report-worker,archive_check,6,2352866,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,7,47759,warm
BASELINE_2_checkpoint_replay,report-worker,archive_check,7,2432132,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,8,49591,warm
BASELINE_2_checkpoint_replay,report-worker,archive_check,8,1633352,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,9,46808,warm
BASELINE_2_checkpoint_replay,report-worker,archive_check,9,1953495,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,10,43882,warm
BASELINE_2_checkpoint_replay,report-worker,archive_check,10,1823940,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,11,44720,warm
BASELINE_2_checkpoint_replay,report-worker,archive_check,11,1964116,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,12,60120,warm
BASELINE_2_checkpoint_replay,report-worker,archive_check,12,1767608,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,13,57153,warm
BASELINE_2_checkpoint_replay,report-worker,archive_check,13,1923782,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,14,56630,warm
BASELINE_2_checkpoint_replay,report-worker,archive_check,14,1762640,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,15,51754,warm
BASELINE_2_checkpoint_replay,report-worker,archive_check,15,2137419,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,16,44530,warm
BASELINE_2_checkpoint_replay,report-worker,archive_check,16,1781759,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,17,77730,warm
BASELINE_2_checkpoint_replay,report-worker,archive_check,17,1810980,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,18,44674,warm
BASELINE_2_checkpoint_replay,report-worker,archive_check,18,1814963,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,19,48590,warm
BASELINE_2_checkpoint_replay,report-worker,archive_check,19,2367482,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,20,108063,warm
BASELINE_2_checkpoint_replay,report-worker,archive_check,20,1896710,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,21,88373,warm
BASELINE_2_checkpoint_replay,report-worker,archive_check,21,1729909,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,22,60918,warm
BASELINE_2_checkpoint_replay,report-worker,archive_check,22,1688664,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,23,56818,warm
BASELINE_2_checkpoint_replay,report-worker,archive_check,23,1803566,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,24,54624,warm
BASELINE_2_checkpoint_replay,report-worker,archive_check,24,2196171,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,25,85633,warm
BASELINE_2_checkpoint_replay,report-worker,archive_check,25,1947011,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,26,47478,warm
BASELINE_2_checkpoint_replay,report-worker,archive_check,26,1933563,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,27,46559,warm
BASELINE_2_checkpoint_replay,report-worker,archive_check,27,2152297,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,28,48418,warm
BASELINE_2_checkpoint_replay,report-worker,archive_check,28,2065943,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,29,50972,warm
BASELINE_2_checkpoint_replay,report-worker,archive_check,29,2046950,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,30,47646,warm
BASELINE_2_checkpoint_replay,report-worker,archive_check,30,1648636,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,31,46555,warm
BASELINE_2_checkpoint_replay,report-worker,archive_check,31,1968992,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,32,49200,warm
BASELINE_2_checkpoint_replay,report-worker,archive_check,32,1901626,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,33,65036,warm
BASELINE_2_checkpoint_replay,report-worker,archive_check,33,2255214,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,34,50708,warm
BASELINE_2_checkpoint_replay,report-worker,archive_check,34,2097794,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,35,45897,warm
BASELINE_2_checkpoint_replay,report-worker,archive_check,35,2176855,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,36,48187,warm
BASELINE_2_checkpoint_replay,report-worker,archive_check,36,1743889,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,37,50177,warm
BASELINE_2_checkpoint_replay,report-worker,archive_check,37,1872048,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,38,51646,warm
BASELINE_2_checkpoint_replay,report-worker,archive_check,38,2008520,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,39,92482,warm
BASELINE_2_checkpoint_replay,report-worker,archive_check,39,2024293,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,40,49015,warm
BASELINE_2_checkpoint_replay,report-worker,archive_check,40,1914395,warm
BASELINE_2_checkpoint_replay,build-worker,checksum_artifact,1,1954242,cold
BASELINE_2_checkpoint_replay,build-worker,stage_output,1,54670,cold
BASELINE_2_checkpoint_replay,build-worker,checksum_artifact,2,2013443,warm
BASELINE_2_checkpoint_replay,build-worker,stage_output,2,45213,warm
BASELINE_2_checkpoint_replay,build-worker,checksum_artifact,3,1990671,warm
BASELINE_2_checkpoint_replay,build-worker,stage_output,3,44551,warm
BASELINE_2_checkpoint_replay,build-worker,checksum_artifact,4,1816423,warm
BASELINE_2_checkpoint_replay,build-worker,stage_output,4,53478,warm
BASELINE_2_checkpoint_replay,build-worker,checksum_artifact,5,1932228,warm
BASELINE_2_checkpoint_replay,build-worker,stage_output,5,49239,warm
BASELINE_2_checkpoint_replay,build-worker,checksum_artifact,6,1647208,warm
BASELINE_2_checkpoint_replay,build-worker,stage_output,6,47437,warm
BASELINE_2_checkpoint_replay,build-worker,checksum_artifact,7,2125280,warm
BASELINE_2_checkpoint_replay,build-worker,stage_output,7,64103,warm
BASELINE_2_checkpoint_replay,build-worker,checksum_artifact,8,1753862,warm
BASELINE_2_checkpoint_replay,build-worker,stage_output,8,117378,warm
BASELINE_2_checkpoint_replay,build-worker,checksum_artifact,9,1875246,warm
BASELINE_2_checkpoint_replay,build-worker,stage_output,9,48090,warm
BASELINE_2_checkpoint_replay,build-worker,checksum_artifact,10,1869130,warm
BASELINE_2_checkpoint_replay,build-worker,stage_output,10,47692,warm
BASELINE_2_checkpoint_replay,build-worker,checksum_artifact,11,1840120,warm
BASELINE_2_checkpoint_replay,build-worker,stage_output,11,56135,warm
BASELINE_2_checkpoint_replay,build-worker,checksum_artifact,12,2158099,warm
BASELINE_2_checkpoint_replay,build-worker,stage_output,12,76172,warm
BASELINE_2_checkpoint_replay,build-worker,checksum_artifact,13,1912865,warm
BASELINE_2_checkpoint_replay,build-worker,stage_output,13,81690,warm
BASELINE_2_checkpoint_replay,build-worker,checksum_artifact,14,1813578,warm
BASELINE_2_checkpoint_replay,build-worker,stage_output,14,144345,warm
BASELINE_2_checkpoint_replay,build-worker,checksum_artifact,15,1782088,warm
BASELINE_2_checkpoint_replay,build-worker,stage_output,15,44958,warm
BASELINE_2_checkpoint_replay,build-worker,checksum_artifact,16,2575401,warm
BASELINE_2_checkpoint_replay,build-worker,stage_output,16,52372,warm
BASELINE_2_checkpoint_replay,build-worker,checksum_artifact,17,1924196,warm
BASELINE_2_checkpoint_replay,build-worker,stage_output,17,48282,warm
BASELINE_2_checkpoint_replay,build-worker,checksum_artifact,18,2907532,warm
BASELINE_2_checkpoint_replay,build-worker,stage_output,18,66628,warm
BASELINE_2_checkpoint_replay,build-worker,checksum_artifact,19,1880020,warm
BASELINE_2_checkpoint_replay,build-worker,stage_output,19,53592,warm
BASELINE_2_checkpoint_replay,build-worker,checksum_artifact,20,2470878,warm
BASELINE_2_checkpoint_replay,build-worker,stage_output,20,122958,warm
BASELINE_2_checkpoint_replay,build-worker,checksum_artifact,21,2120809,warm
BASELINE_2_checkpoint_replay,build-worker,stage_output,21,51808,warm
BASELINE_2_checkpoint_replay,build-worker,checksum_artifact,22,1836001,warm
BASELINE_2_checkpoint_replay,build-worker,stage_output,22,323776,warm
BASELINE_2_checkpoint_replay,build-worker,checksum_artifact,23,1677600,warm
BASELINE_2_checkpoint_replay,build-worker,stage_output,23,49432,warm
BASELINE_2_checkpoint_replay,build-worker,checksum_artifact,24,1961352,warm
BASELINE_2_checkpoint_replay,build-worker,stage_output,24,47480,warm
BASELINE_2_checkpoint_replay,build-worker,checksum_artifact,25,1749920,warm
BASELINE_2_checkpoint_replay,build-worker,stage_output,25,59250,warm
BASELINE_2_checkpoint_replay,build-worker,checksum_artifact,26,1794054,warm
BASELINE_2_checkpoint_replay,build-worker,stage_output,26,47378,warm
BASELINE_2_checkpoint_replay,build-worker,checksum_artifact,27,1901064,warm
BASELINE_2_checkpoint_replay,build-worker,stage_output,27,47503,warm
BASELINE_2_checkpoint_replay,build-worker,checksum_artifact,28,1865666,warm
BASELINE_2_checkpoint_replay,build-worker,stage_output,28,48655,warm
BASELINE_2_checkpoint_replay,build-worker,checksum_artifact,29,1796580,warm
BASELINE_2_checkpoint_replay,build-worker,stage_output,29,47334,warm
BASELINE_2_checkpoint_replay,build-worker,checksum_artifact,30,1932373,warm
BASELINE_2_checkpoint_replay,build-worker,stage_output,30,94861,warm
BASELINE_2_checkpoint_replay,build-worker,checksum_artifact,31,1883263,warm
BASELINE_2_checkpoint_replay,build-worker,stage_output,31,52519,warm
BASELINE_2_checkpoint_replay,build-worker,checksum_artifact,32,2003021,warm
BASELINE_2_checkpoint_replay,build-worker,stage_output,32,49749,warm
BASELINE_2_checkpoint_replay,build-worker,checksum_artifact,33,1702035,warm
BASELINE_2_checkpoint_replay,build-worker,stage_output,33,49013,warm
BASELINE_2_checkpoint_replay,build-worker,checksum_artifact,34,1904151,warm
BASELINE_2_checkpoint_replay,build-worker,stage_output,34,48021,warm
BASELINE_2_checkpoint_replay,build-worker,checksum_artifact,35,1822649,warm
BASELINE_2_checkpoint_replay,build-worker,stage_output,35,99754,warm
BASELINE_2_checkpoint_replay,job-processor,dequeue_notify,1,675618,cold
BASELINE_2_checkpoint_replay,job-processor,heartbeat,1,2154748,cold
BASELINE_2_checkpoint_replay,job-processor,dequeue_notify,2,2061540,warm
BASELINE_2_checkpoint_replay,job-processor,heartbeat,2,2427104,warm
BASELINE_2_checkpoint_replay,job-processor,dequeue_notify,3,1749415,warm
BASELINE_2_checkpoint_replay,job-processor,heartbeat,3,2161264,warm
BASELINE_2_checkpoint_replay,job-processor,dequeue_notify,4,2045477,warm
BASELINE_2_checkpoint_replay,job-processor,heartbeat,4,2133622,warm
BASELINE_2_checkpoint_replay,job-processor,dequeue_notify,5,2037768,warm
BASELINE_2_checkpoint_replay,job-processor,heartbeat,5,2107330,warm
BASELINE_2_checkpoint_replay,job-processor,dequeue_notify,6,2109351,warm
BASELINE_2_checkpoint_replay,job-processor,heartbeat,6,2122124,warm
BASELINE_2_checkpoint_replay,job-processor,dequeue_notify,7,2057327,warm
BASELINE_2_checkpoint_replay,job-processor,heartbeat,7,2141361,warm
BASELINE_2_checkpoint_replay,job-processor,dequeue_notify,8,2041611,warm
BASELINE_2_checkpoint_replay,job-processor,heartbeat,8,2104116,warm
BASELINE_2_checkpoint_replay,job-processor,dequeue_notify,9,2107764,warm
BASELINE_2_checkpoint_replay,job-processor,heartbeat,9,2123571,warm
BASELINE_2_checkpoint_replay,job-processor,dequeue_notify,10,2032980,warm
BASELINE_2_checkpoint_replay,job-processor,heartbeat,10,2251568,warm
BASELINE_2_checkpoint_replay,job-processor,dequeue_notify,11,1965509,warm
BASELINE_2_checkpoint_replay,job-processor,heartbeat,11,2131870,warm
BASELINE_2_checkpoint_replay,job-processor,dequeue_notify,12,2102771,warm
BASELINE_2_checkpoint_replay,job-processor,heartbeat,12,2179638,warm
BASELINE_2_checkpoint_replay,job-processor,dequeue_notify,13,1996903,warm
BASELINE_2_checkpoint_replay,job-processor,heartbeat,13,2162411,warm
BASELINE_2_checkpoint_replay,job-processor,dequeue_notify,14,2044522,warm
BASELINE_2_checkpoint_replay,job-processor,heartbeat,14,2101006,warm
BASELINE_2_checkpoint_replay,job-processor,dequeue_notify,15,2082854,warm
BASELINE_2_checkpoint_replay,job-processor,heartbeat,15,2125204,warm
BASELINE_2_checkpoint_replay,job-processor,dequeue_notify,16,2077581,warm
BASELINE_2_checkpoint_replay,job-processor,heartbeat,16,2101924,warm
BASELINE_2_checkpoint_replay,job-processor,dequeue_notify,17,2104845,warm
BASELINE_2_checkpoint_replay,job-processor,heartbeat,17,2122011,warm
BASELINE_2_checkpoint_replay,job-processor,dequeue_notify,18,2073825,warm
BASELINE_2_checkpoint_replay,job-processor,heartbeat,18,2126516,warm
BASELINE_2_checkpoint_replay,job-processor,dequeue_notify,19,2053534,warm
BASELINE_2_checkpoint_replay,job-processor,heartbeat,19,2099458,warm
BASELINE_2_checkpoint_replay,job-processor,dequeue_notify,20,2090319,warm
BASELINE_2_checkpoint_replay,job-processor,heartbeat,20,2153508,warm
BASELINE_2_checkpoint_replay,job-processor,dequeue_notify,21,2032331,warm
BASELINE_2_checkpoint_replay,job-processor,heartbeat,21,2176306,warm
BASELINE_2_checkpoint_replay,job-processor,dequeue_notify,22,2009183,warm
BASELINE_2_checkpoint_replay,job-processor,heartbeat,22,2118443,warm
BASELINE_2_checkpoint_replay,job-processor,dequeue_notify,23,2103563,warm
BASELINE_2_checkpoint_replay,job-processor,heartbeat,23,2115224,warm
BASELINE_2_checkpoint_replay,job-processor,dequeue_notify,24,2055704,warm
BASELINE_2_checkpoint_replay,job-processor,heartbeat,24,2184008,warm
BASELINE_2_checkpoint_replay,job-processor,dequeue_notify,25,2008130,warm
BASELINE_2_checkpoint_replay,job-processor,heartbeat,25,2113885,warm
BASELINE_2_checkpoint_replay,job-processor,dequeue_notify,26,2068576,warm
BASELINE_2_checkpoint_replay,job-processor,heartbeat,26,2088462,warm
BASELINE_2_checkpoint_replay,job-processor,dequeue_notify,27,2129628,warm
BASELINE_2_checkpoint_replay,job-processor,heartbeat,27,2154535,warm
BASELINE_2_checkpoint_replay,job-processor,dequeue_notify,28,2027237,warm
BASELINE_2_checkpoint_replay,job-processor,heartbeat,28,2160832,warm
BASELINE_2_checkpoint_replay,job-processor,dequeue_notify,29,2050313,warm
BASELINE_2_checkpoint_replay,job-processor,heartbeat,29,2155219,warm
BASELINE_2_checkpoint_replay,job-processor,dequeue_notify,30,2053811,warm
BASELINE_2_checkpoint_replay,job-processor,heartbeat,30,2345732,warm
BASELINE_2_checkpoint_replay,job-processor,dequeue_notify,31,1855586,warm
BASELINE_2_checkpoint_replay,job-processor,heartbeat,31,2152729,warm
BASELINE_2_checkpoint_replay,job-processor,dequeue_notify,32,2016757,warm
BASELINE_2_checkpoint_replay,job-processor,heartbeat,32,2423979,warm
BASELINE_2_checkpoint_replay,job-processor,dequeue_notify,33,1851916,warm
BASELINE_2_checkpoint_replay,job-processor,heartbeat,33,2321737,warm
BASELINE_2_checkpoint_replay,job-processor,dequeue_notify,34,1793642,warm
BASELINE_2_checkpoint_replay,job-processor,heartbeat,34,2126222,warm
BASELINE_2_checkpoint_replay,job-processor,dequeue_notify,35,2102331,warm
BASELINE_2_checkpoint_replay,job-processor,heartbeat,35,2148213,warm
BASELINE_2_checkpoint_replay,job-processor,dequeue_notify,36,2021675,warm
BASELINE_2_checkpoint_replay,job-processor,heartbeat,36,2366824,warm
BASELINE_2_checkpoint_replay,job-processor,dequeue_notify,37,1688852,warm
BASELINE_2_checkpoint_replay,job-processor,heartbeat,37,2181840,warm
BASELINE_2_checkpoint_replay,job-processor,dequeue_notify,38,2022671,warm
BASELINE_2_checkpoint_replay,job-processor,heartbeat,38,2105369,warm
BASELINE_2_checkpoint_replay,job-processor,dequeue_notify,39,2106832,warm
BASELINE_2_checkpoint_replay,job-processor,heartbeat,39,2105453,warm
BASELINE_2_checkpoint_replay,job-processor,dequeue_notify,40,2099394,warm
BASELINE_2_checkpoint_replay,job-processor,heartbeat,40,2227925,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,41,138075,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,42,60024,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,43,52518,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,44,46740,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,45,45469,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,46,45859,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,47,43657,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,48,50003,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,49,44367,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,50,43287,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,51,45486,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,52,119267,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,53,48194,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,54,38733,warm
BASELINE_2_checkpoint_replay,report-worker,daily_report,55,38793,warm
